Adele 2 5 [1, 3, 4, 6, 7, 8, 9] Sun Aug 29 14:52:06 2021
[80, 114, 132, 166, 181]
[80, 114, 132, 166, 182]
[80, 114, 132, 166, 187]
[80, 114, 132, 166, 188]
[80, 114, 132, 166, 190]
[80, 114, 132, 166, 195]
[80, 114, 132, 170, 181]
[80, 114, 132, 170, 182]
[80, 114, 132, 170, 187]
[80, 114, 132, 170, 188]
