Zero 2 6 [0, 1, 2, 3, 4, 5, 6, 7, 8] Sun Aug 29 14:02:56 2021
[18, 26, 36, 43, 7, 67]
[31, 6, 10, 64, 66, 71]
[18, 9, 43, 55, 63, 71]
[23, 29, 36, 56, 59, 66]
[26, 27, 38, 58, 66, 74]
[18, 21, 32, 10, 7, 61]
[20, 27, 35, 54, 56, 65]
[18, 21, 33, 6, 56, 67]
[21, 32, 48, 58, 67, 8]
[18, 29, 34, 55, 64, 67]
